Country/Region,Date,Cases
Australia,2/7/20,0
Ireland,2/7/20,0
Luxembourg,2/7/20,0
Monaco,2/7/20,0
Qatar,2/7/20,0
US,2/7/20,0
Ecuador,2/7/20,0
Azerbaijan,2/7/20,0
Czech Republic,2/7/20,0
Armenia,2/7/20,0
Dominican Republic,2/7/20,0
US,2/7/20,0
Indonesia,2/7/20,0
Portugal,2/7/20,0
Andorra,2/7/20,0
Australia,2/7/20,0
Latvia,2/7/20,0
Morocco,2/7/20,0
Saudi Arabia,2/7/20,0
Senegal,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
Argentina,2/7/20,0
Chile,2/7/20,0
Jordan,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
US,2/7/20,0
Ukraine,2/7/20,0
Mainland China,2/8/20,733
Mainland China,2/8/20,315
Mainland China,2/8/20,428
Mainland China,2/8/20,239
Mainland China,2/8/20,79
Mainland China,2/8/20,1095
Mainland China,2/8/20,183
Mainland China,2/8/20,89
Mainland China,2/8/20,124
Mainland China,2/8/20,195
Mainland China,2/8/20,295
Mainland China,2/8/20,981
Mainland China,2/8/20,27100
Mainland China,2/8/20,803
Mainland China,2/8/20,52
Mainland China,2/8/20,439
Mainland China,2/8/20,698
Mainland China,2/8/20,69
Mainland China,2/8/20,105
Mainland China,2/8/20,45
Mainland China,2/8/20,18
Mainland China,2/8/20,195
Mainland China,2/8/20,416
Mainland China,2/8/20,286
Mainland China,2/8/20,115
Mainland China,2/8/20,364
Mainland China,2/8/20,88
Mainland China,2/8/20,1
Mainland China,2/8/20,42
Mainland China,2/8/20,138
Mainland China,2/8/20,1048
Thailand,2/8/20,32
Japan,2/8/20,25
South Korea,2/8/20,24
Taiwan,2/8/20,17
US,2/8/20,1
US,2/8/20,2
US,2/8/20,1
Macau,2/8/20,10
Hong Kong,2/8/20,26
Singapore,2/8/20,33
Vietnam,2/8/20,13
France,2/8/20,11
Nepal,2/8/20,1
Malaysia,2/8/20,16
Canada,2/8/20,2
Canada,2/8/20,4
US,2/8/20,1
US,2/8/20,1
Australia,2/8/20,4
Australia,2/8/20,4
Australia,2/8/20,5
Cambodia,2/8/20,1
Sri Lanka,2/8/20,1
Germany,2/8/20,13
Finland,2/8/20,1
United Arab Emirates,2/8/20,7
Philippines,2/8/20,3
India,2/8/20,3
Canada,2/8/20,1
Italy,2/8/20,3
UK,2/8/20,3
Russia,2/8/20,2
Sweden,2/8/20,1
US,2/8/20,2
Spain,2/8/20,1
Australia,2/8/20,2
US,2/8/20,1
US,2/8/20,2
Belgium,2/8/20,1
US,2/8/20,1
Others,2/8/20,61
US,2/8/20,0
US,2/8/20,0
Egypt,2/8/20,0
Iran,2/8/20,0
US,2/8/20,0
US,2/8/20,0
Australia,2/8/20,0
US,2/8/20,0
Lebanon,2/8/20,0
US,2/8/20,0
US,2/8/20,0
Iraq,2/8/20,0
US,2/8/20,0
Oman,2/8/20,0
Afghanistan,2/8/20,0
Bahrain,2/8/20,0
Kuwait,2/8/20,0
Algeria,2/8/20,0
Croatia,2/8/20,0
Switzerland,2/8/20,0
Austria,2/8/20,0
Israel,2/8/20,0
Pakistan,2/8/20,0
Brazil,2/8/20,0
Georgia,2/8/20,0
Greece,2/8/20,0
North Macedonia,2/8/20,0
Norway,2/8/20,0
Romania,2/8/20,0
Denmark,2/8/20,0
Estonia,2/8/20,0
Netherlands,2/8/20,0
San Marino,2/8/20,0
Belarus,2/8/20,0
Canada,2/8/20,0
Iceland,2/8/20,0
Lithuania,2/8/20,0
Mexico,2/8/20,0
New Zealand,2/8/20,0
Nigeria,2/8/20,0
Australia,2/8/20,0
Ireland,2/8/20,0
Luxembourg,2/8/20,0
Monaco,2/8/20,0
Qatar,2/8/20,0
US,2/8/20,0
Ecuador,2/8/20,0
Azerbaijan,2/8/20,0
Czech Republic,2/8/20,0
Armenia,2/8/20,0
Dominican Republic,2/8/20,0
US,2/8/20,0
Indonesia,2/8/20,0
Portugal,2/8/20,0
Andorra,2/8/20,0
Australia,2/8/20,0
Latvia,2/8/20,0
Morocco,2/8/20,0
Saudi Arabia,2/8/20,0
Senegal,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
Argentina,2/8/20,0
Chile,2/8/20,0
Jordan,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
US,2/8/20,0
Ukraine,2/8/20,0
Mainland China,2/9/20,779
Mainland China,2/9/20,326
Mainland China,2/9/20,468
Mainland China,2/9/20,250
Mainland China,2/9/20,83
Mainland China,2/9/20,1131
Mainland China,2/9/20,195
Mainland China,2/9/20,99
Mainland China,2/9/20,131
Mainland China,2/9/20,206
Mainland China,2/9/20,307
Mainland China,2/9/20,1033
Mainland China,2/9/20,29631
Mainland China,2/9/20,838
Mainland China,2/9/20,54
Mainland China,2/9/20,468
Mainland China,2/9/20,740
Mainland China,2/9/20,78
Mainland China,2/9/20,107
Mainland China,2/9/20,45
Mainland China,2/9/20,18
Mainland China,2/9/20,208
Mainland China,2/9/20,444
Mainland China,2/9/20,293
Mainland China,2/9/20,119
Mainland China,2/9/20,386
Mainland China,2/9/20,91
Mainland China,2/9/20,1
Mainland China,2/9/20,45
Mainland China,2/9/20,141
Mainland China,2/9/20,1075
Thailand,2/9/20,32
Japan,2/9/20,26
South Korea,2/9/20,25
Taiwan,2/9/20,18
US,2/9/20,1
US,2/9/20,2
US,2/9/20,1
Macau,2/9/20,10
Hong Kong,2/9/20,29
Singapore,2/9/20,40
Vietnam,2/9/20,13
France,2/9/20,11
Nepal,2/9/20,1
Malaysia,2/9/20,16
Canada,2/9/20,2
Canada,2/9/20,4
US,2/9/20,1
US,2/9/20,1
Australia,2/9/20,4
Australia,2/9/20,4
Australia,2/9/20,5
Cambodia,2/9/20,1
Sri Lanka,2/9/20,1
Germany,2/9/20,14
Finland,2/9/20,1
United Arab Emirates,2/9/20,7
Philippines,2/9/20,3
India,2/9/20,3
Canada,2/9/20,1
Italy,2/9/20,3
UK,2/9/20,3
Russia,2/9/20,2
Sweden,2/9/20,1
US,2/9/20,2
Spain,2/9/20,2
Australia,2/9/20,2
US,2/9/20,1
US,2/9/20,2
Belgium,2/9/20,1
US,2/9/20,1
Others,2/9/20,64
US,2/9/20,0
US,2/9/20,0
Egypt,2/9/20,0
Iran,2/9/20,0
US,2/9/20,0
US,2/9/20,0
Australia,2/9/20,0
US,2/9/20,0
Lebanon,2/9/20,0
US,2/9/20,0
US,2/9/20,0
Iraq,2/9/20,0
US,2/9/20,0
Oman,2/9/20,0
Afghanistan,2/9/20,0
Bahrain,2/9/20,0
Kuwait,2/9/20,0
Algeria,2/9/20,0
Croatia,2/9/20,0
Switzerland,2/9/20,0
Austria,2/9/20,0
Israel,2/9/20,0
Pakistan,2/9/20,0
Brazil,2/9/20,0
Georgia,2/9/20,0
Greece,2/9/20,0
North Macedonia,2/9/20,0
Norway,2/9/20,0
Romania,2/9/20,0
Denmark,2/9/20,0
Estonia,2/9/20,0
Netherlands,2/9/20,0
San Marino,2/9/20,0
Belarus,2/9/20,0
Canada,2/9/20,0
Iceland,2/9/20,0
Lithuania,2/9/20,0
Mexico,2/9/20,0
New Zealand,2/9/20,0
Nigeria,2/9/20,0
Australia,2/9/20,0
Ireland,2/9/20,0
Luxembourg,2/9/20,0
Monaco,2/9/20,0
Qatar,2/9/20,0
US,2/9/20,0
Ecuador,2/9/20,0
Azerbaijan,2/9/20,0
Czech Republic,2/9/20,0
Armenia,2/9/20,0
Dominican Republic,2/9/20,0
US,2/9/20,0
Indonesia,2/9/20,0
Portugal,2/9/20,0
Andorra,2/9/20,0
Australia,2/9/20,0
Latvia,2/9/20,0
Morocco,2/9/20,0
Saudi Arabia,2/9/20,0
Senegal,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
Argentina,2/9/20,0
Chile,2/9/20,0
Jordan,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
US,2/9/20,0
Ukraine,2/9/20,0
Mainland China,3/1/20,990
Mainland China,3/1/20,413
Mainland China,3/1/20,576
Mainland China,3/1/20,296
Mainland China,3/1/20,91
Mainland China,3/1/20,1349
Mainland China,3/1/20,252
Mainland China,3/1/20,146
Mainland China,3/1/20,168
Mainland China,3/1/20,318
Mainland China,3/1/20,480
Mainland China,3/1/20,1272
Mainland China,3/1/20,66907
Mainland China,3/1/20,1018
Mainland China,3/1/20,75
Mainland China,3/1/20,631
Mainland China,3/1/20,935
Mainland China,3/1/20,93
Mainland China,3/1/20,122
Mainland China,3/1/20,73
Mainland China,3/1/20,18
Mainland China,3/1/20,245
Mainland China,3/1/20,758
Mainland China,3/1/20,337
Mainland China,3/1/20,133
Mainland China,3/1/20,538
Mainland China,3/1/20,136
Mainland China,3/1/20,1
Mainland China,3/1/20,76
Mainland China,3/1/20,174
Mainland China,3/1/20,1205
Thailand,3/1/20,42
Japan,3/1/20,256
South Korea,3/1/20,3736
Taiwan,3/1/20,40
US,3/1/20,9
US,3/1/20,3
US,3/1/20,1
Macau,3/1/20,10
Hong Kong,3/1/20,96
Singapore,3/1/20,106
Vietnam,3/1/20,16
France,3/1/20,130
Nepal,3/1/20,1
Malaysia,3/1/20,29
Canada,3/1/20,14
Canada,3/1/20,8
US,3/1/20,1
US,3/1/20,1
Australia,3/1/20,6
Australia,3/1/20,7
Australia,3/1/20,9
Cambodia,3/1/20,1
Sri Lanka,3/1/20,1
Germany,3/1/20,130
Finland,3/1/20,6
United Arab Emirates,3/1/20,21
Philippines,3/1/20,3
India,3/1/20,3
Canada,3/1/20,1
Italy,3/1/20,1694
UK,3/1/20,36
Russia,3/1/20,2
Sweden,3/1/20,14
US,3/1/20,3
Spain,3/1/20,84
Australia,3/1/20,3
US,3/1/20,1
US,3/1/20,2
Belgium,3/1/20,2
US,3/1/20,1
Others,3/1/20,705
US,3/1/20,2
US,3/1/20,1
Egypt,3/1/20,2
Iran,3/1/20,978
US,3/1/20,0
US,3/1/20,0
Australia,3/1/20,0
US,3/1/20,0
Lebanon,3/1/20,10
US,3/1/20,1
US,3/1/20,2
Iraq,3/1/20,19
US,3/1/20,44
Oman,3/1/20,6
Afghanistan,3/1/20,1
Bahrain,3/1/20,47
Kuwait,3/1/20,45
Algeria,3/1/20,1
Croatia,3/1/20,7
Switzerland,3/1/20,27
Austria,3/1/20,14
Israel,3/1/20,10
Pakistan,3/1/20,4
Brazil,3/1/20,2
Georgia,3/1/20,3
Greece,3/1/20,7
North Macedonia,3/1/20,1
Norway,3/1/20,19
Romania,3/1/20,3
Denmark,3/1/20,4
Estonia,3/1/20,1
Netherlands,3/1/20,10
San Marino,3/1/20,1
Belarus,3/1/20,1
Canada,3/1/20,1
Iceland,3/1/20,3
Lithuania,3/1/20,1
Mexico,3/1/20,5
New Zealand,3/1/20,1
Nigeria,3/1/20,1
Australia,3/1/20,2
Ireland,3/1/20,1
Luxembourg,3/1/20,1
Monaco,3/1/20,1
Qatar,3/1/20,3
US,3/1/20,2
Ecuador,3/1/20,6
Azerbaijan,3/1/20,3
Czech Republic,3/1/20,3
Armenia,3/1/20,1
Dominican Republic,3/1/20,1
US,3/1/20,1
Indonesia,3/1/20,0
Portugal,3/1/20,0
Andorra,3/1/20,0
Australia,3/1/20,0
Latvia,3/1/20,0
Morocco,3/1/20,0
Saudi Arabia,3/1/20,0
Senegal,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,1
Argentina,3/1/20,0
Chile,3/1/20,0
Jordan,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
US,3/1/20,0
Ukraine,3/1/20,0
Mainland China,3/2/20,990
Mainland China,3/2/20,414
Mainland China,3/2/20,576
Mainland China,3/2/20,296
Mainland China,3/2/20,91
Mainland China,3/2/20,1350
Mainland China,3/2/20,252
Mainland China,3/2/20,146
Mainland China,3/2/20,168
Mainland China,3/2/20,318
Mainland China,3/2/20,480
Mainland China,3/2/20,1272
Mainland China,3/2/20,67103
Mainland China,3/2/20,1018
Mainland China,3/2/20,75
Mainland China,3/2/20,631
Mainland China,3/2/20,935
Mainland China,3/2/20,93
Mainland China,3/2/20,122
Mainland China,3/2/20,74
Mainland China,3/2/20,18
Mainland China,3/2/20,245
Mainland China,3/2/20,758
Mainland China,3/2/20,337
Mainland China,3/2/20,133
Mainland China,3/2/20,538
Mainland China,3/2/20,136
Mainland China,3/2/20,1
Mainland China,3/2/20,76
Mainland China,3/2/20,174
Mainland China,3/2/20,1206
Thailand,3/2/20,43
Japan,3/2/20,274
South Korea,3/2/20,4335
Taiwan,3/2/20,41
US,3/2/20,14
US,3/2/20,4
US,3/2/20,1
Macau,3/2/20,10
Hong Kong,3/2/20,100
Singapore,3/2/20,108
Vietnam,3/2/20,16
France,3/2/20,191
Nepal,3/2/20,1
Malaysia,3/2/20,29
Canada,3/2/20,17
Canada,3/2/20,8
US,3/2/20,1
US,3/2/20,1
Australia,3/2/20,6
Australia,3/2/20,9
Australia,3/2/20,9
Cambodia,3/2/20,1
Sri Lanka,3/2/20,1
Germany,3/2/20,159
Finland,3/2/20,6
United Arab Emirates,3/2/20,21
Philippines,3/2/20,3
India,3/2/20,5
Canada,3/2/20,1
Italy,3/2/20,2036
UK,3/2/20,40
Russia,3/2/20,3
Sweden,3/2/20,15
US,3/2/20,9
Spain,3/2/20,120
Australia,3/2/20,3
US,3/2/20,1
US,3/2/20,2
Belgium,3/2/20,8
US,3/2/20,1
Others,3/2/20,705
US,3/2/20,2
US,3/2/20,1
Egypt,3/2/20,2
Iran,3/2/20,1501
US,3/2/20,0
US,3/2/20,0
Australia,3/2/20,0
US,3/2/20,0
Lebanon,3/2/20,13
US,3/2/20,1
US,3/2/20,2
Iraq,3/2/20,26
US,3/2/20,45
Oman,3/2/20,6
Afghanistan,3/2/20,1
Bahrain,3/2/20,49
Kuwait,3/2/20,56
Algeria,3/2/20,3
Croatia,3/2/20,7
Switzerland,3/2/20,42
Austria,3/2/20,18
Israel,3/2/20,10
Pakistan,3/2/20,4
Brazil,3/2/20,2
Georgia,3/2/20,3
Greece,3/2/20,7
North Macedonia,3/2/20,1
Norway,3/2/20,25
Romania,3/2/20,3
Denmark,3/2/20,4
Estonia,3/2/20,1
Netherlands,3/2/20,18
San Marino,3/2/20,8
Belarus,3/2/20,1
Canada,3/2/20,1
Iceland,3/2/20,6
Lithuania,3/2/20,1
Mexico,3/2/20,5
New Zealand,3/2/20,1
Nigeria,3/2/20,1
Australia,3/2/20,2
Ireland,3/2/20,1
Luxembourg,3/2/20,1
Monaco,3/2/20,1
Qatar,3/2/20,3
US,3/2/20,4
Ecuador,3/2/20,6
Azerbaijan,3/2/20,3
Czech Republic,3/2/20,3
Armenia,3/2/20,1
Dominican Republic,3/2/20,1
US,3/2/20,2
Indonesia,3/2/20,2
Portugal,3/2/20,2
Andorra,3/2/20,1
Australia,3/2/20,1
Latvia,3/2/20,1
Morocco,3/2/20,1
Saudi Arabia,3/2/20,1
Senegal,3/2/20,1
US,3/2/20,1
US,3/2/20,1
US,3/2/20,1
US,3/2/20,1
US,3/2/20,1
US,3/2/20,1
US,3/2/20,1
US,3/2/20,1
US,3/2/20,0
US,3/2/20,2
Argentina,3/2/20,0
Chile,3/2/20,0
Jordan,3/2/20,0
US,3/2/20,0
US,3/2/20,0
US,3/2/20,0
US,3/2/20,0
US,3/2/20,0
Ukraine,3/2/20,0
Mainland China,3/3/20,990
Mainland China,3/3/20,414
Mainland China,3/3/20,576
Mainland China,3/3/20,296
Mainland China,3/3/20,91
Mainland China,3/3/20,1350
Mainland China,3/3/20,252
Mainland China,3/3/20,146
Mainland China,3/3/20,168
Mainland China,3/3/20,318
Mainland China,3/3/20,480
Mainland China,3/3/20,1272
Mainland China,3/3/20,67217
Mainland China,3/3/20,1018
Mainland China,3/3/20,75
Mainland China,3/3/20,631
Mainland China,3/3/20,935
Mainland China,3/3/20,93
Mainland China,3/3/20,125
Mainland China,3/3/20,74
Mainland China,3/3/20,18
Mainland China,3/3/20,245
Mainland China,3/3/20,758
Mainland China,3/3/20,338
Mainland China,3/3/20,133
Mainland China,3/3/20,538
Mainland China,3/3/20,136
Mainland China,3/3/20,1
Mainland China,3/3/20,76
Mainland China,3/3/20,174
Mainland China,3/3/20,1213
Thailand,3/3/20,43
Japan,3/3/20,293
South Korea,3/3/20,5186
Taiwan,3/3/20,42
US,3/3/20,21
US,3/3/20,4
US,3/3/20,1
Macau,3/3/20,10
Hong Kong,3/3/20,100
Singapore,3/3/20,110
Vietnam,3/3/20,16
France,3/3/20,204
Nepal,3/3/20,1
Malaysia,3/3/20,36
Canada,3/3/20,19
Canada,3/3/20,9
US,3/3/20,1
US,3/3/20,1
Australia,3/3/20,13
Australia,3/3/20,9
Australia,3/3/20,11
Cambodia,3/3/20,1
Sri Lanka,3/3/20,1
Germany,3/3/20,196
Finland,3/3/20,6
United Arab Emirates,3/3/20,27
Philippines,3/3/20,3
India,3/3/20,5
Canada,3/3/20,1
Italy,3/3/20,2502
UK,3/3/20,51
Russia,3/3/20,3
Sweden,3/3/20,21
US,3/3/20,11
Spain,3/3/20,165
Australia,3/3/20,3
US,3/3/20,1
US,3/3/20,2
Belgium,3/3/20,13
US,3/3/20,1
Others,3/3/20,706
US,3/3/20,2
US,3/3/20,1
Egypt,3/3/20,2
Iran,3/3/20,2336
US,3/3/20,0
US,3/3/20,0
Australia,3/3/20,0
US,3/3/20,0
Lebanon,3/3/20,13
US,3/3/20,1
US,3/3/20,2
Iraq,3/3/20,32
US,3/3/20,45
Oman,3/3/20,12
Afghanistan,3/3/20,1
Bahrain,3/3/20,49
Kuwait,3/3/20,56
Algeria,3/3/20,5
Croatia,3/3/20,9
Switzerland,3/3/20,56
Austria,3/3/20,21
Israel,3/3/20,12
Pakistan,3/3/20,5
Brazil,3/3/20,2
Georgia,3/3/20,3
Greece,3/3/20,7
North Macedonia,3/3/20,1
Norway,3/3/20,32
Romania,3/3/20,3
Denmark,3/3/20,6
Estonia,3/3/20,2
Netherlands,3/3/20,24
San Marino,3/3/20,10
Belarus,3/3/20,1
Canada,3/3/20,1
Iceland,3/3/20,11
Lithuania,3/3/20,1
Mexico,3/3/20,5
New Zealand,3/3/20,1
Nigeria,3/3/20,1
Australia,3/3/20,2
Ireland,3/3/20,2
Luxembourg,3/3/20,1
Monaco,3/3/20,1
Qatar,3/3/20,7
US,3/3/20,6
Ecuador,3/3/20,7
Azerbaijan,3/3/20,3
Czech Republic,3/3/20,5
Armenia,3/3/20,1
Dominican Republic,3/3/20,1
US,3/3/20,2
Indonesia,3/3/20,2
Portugal,3/3/20,2
Andorra,3/3/20,1
Australia,3/3/20,1
Latvia,3/3/20,1
Morocco,3/3/20,1
Saudi Arabia,3/3/20,1
Senegal,3/3/20,2
US,3/3/20,2
US,3/3/20,2
US,3/3/20,1
US,3/3/20,1
US,3/3/20,2
US,3/3/20,1
US,3/3/20,1
US,3/3/20,1
US,3/3/20,2
US,3/3/20,2
Argentina,3/3/20,1
Chile,3/3/20,1
Jordan,3/3/20,1
US,3/3/20,1
US,3/3/20,1
US,3/3/20,1
US,3/3/20,1
US,3/3/20,1
Ukraine,3/3/20,1
